geo_code,pos,ws,maps,country,prov,city,district
ws9z,"[115.13671875, 26.630859375]","115.13671875,26.630859375","中国,江西省,吉安市,泰和县",中国,江西省,吉安市,泰和县
whq8,"[99.31640625, 23.994140625]","99.31640625,23.994140625","中国,云南省,临沧市,永德县",中国,云南省,临沧市,永德县
vbh0,"[84.55078125, 45.087890625]","84.55078125,45.087890625","中国,新疆维吾尔自治区,塔城地区,乌苏市",中国,新疆维吾尔自治区,塔城地区,乌苏市
wrn7,"[110.21484375, 39.990234375]","110.21484375,39.990234375","中国,内蒙古自治区,鄂尔多斯市,达拉特旗",中国,内蒙古自治区,鄂尔多斯市,达拉特旗
wx46,"[115.83984375, 39.814453125]","115.83984375,39.814453125","中国,北京市,[],房山区",中国,北京市,[],房山区
wqwf,"[110.91796875, 37.001953125]","110.91796875,37.001953125","中国,山西省,吕梁市,石楼县",中国,山西省,吕梁市,石楼县
wmzz,"[112.32421875, 33.662109375]","112.32421875,33.662109375","中国,河南省,南阳市,南召县",中国,河南省,南阳市,南召县
wkdf,"[105.29296875, 25.751953125]","105.29296875,25.751953125","中国,贵州省,黔西南布依族苗族自治州,晴隆县",中国,贵州省,黔西南布依族苗族自治州,晴隆县
wqd3,"[104.58984375, 36.826171875]","104.58984375,36.826171875","中国,甘肃省,白银市,平川区",中国,甘肃省,白银市,平川区
yb7z,"[129.19921875, 47.724609375]","129.19921875,47.724609375","中国,黑龙江省,伊春市,美溪区",中国,黑龙江省,伊春市,美溪区
wkjt,"[109.16015625, 23.466796875]","109.16015625,23.466796875","中国,广西壮族自治区,来宾市,兴宾区",中国,广西壮族自治区,来宾市,兴宾区
wqu7,"[107.40234375, 38.583984375]","107.40234375,38.583984375","中国,内蒙古自治区,鄂尔多斯市,鄂托克前旗",中国,内蒙古自治区,鄂尔多斯市,鄂托克前旗
wpp0,"[100.01953125, 39.462890625]","100.01953125,39.462890625","中国,甘肃省,张掖市,临泽县",中国,甘肃省,张掖市,临泽县
wrjq,"[108.80859375, 40.517578125]","108.80859375,40.517578125","中国,内蒙古自治区,鄂尔多斯市,杭锦旗",中国,内蒙古自治区,鄂尔多斯市,杭锦旗
wxsn,"[118.30078125, 43.330078125]","118.30078125,43.330078125","中国,内蒙古自治区,赤峰市,林西县",中国,内蒙古自治区,赤峰市,林西县
wtj9,"[120.41015625, 28.388671875]","120.41015625,28.388671875","中国,浙江省,温州市,永嘉县",中国,浙江省,温州市,永嘉县
xn76,"[139.74609375, 35.595703125]","139.74609375,35.595703125","[],[],[],[]",[],[],[],[]
whx7,"[100.37109375, 25.927734375]","100.37109375,25.927734375","中国,云南省,大理白族自治州,宾川县",中国,云南省,大理白族自治州,宾川县
w7mz,"[109.51171875, 19.599609375]","109.51171875,19.599609375","中国,海南省,儋州市,[]",中国,海南省,儋州市,[]
wq43,"[104.58984375, 34.013671875]","104.58984375,34.013671875","中国,甘肃省,陇南市,宕昌县",中国,甘肃省,陇南市,宕昌县
wtdj,"[115.48828125, 31.904296875]","115.48828125,31.904296875","中国,河南省,信阳市,商城县",中国,河南省,信阳市,商城县
wmwc,"[110.91796875, 31.201171875]","110.91796875,31.201171875","中国,湖北省,宜昌市,兴山县",中国,湖北省,宜昌市,兴山县
wwkm,"[118.65234375, 36.123046875]","118.65234375,36.123046875","中国,山东省,临沂市,沂水县",中国,山东省,临沂市,沂水县
wt3b,"[115.13671875, 29.619140625]","115.13671875,29.619140625","中国,江西省,九江市,瑞昌市",中国,江西省,九江市,瑞昌市
vb42,"[82.08984375, 45.087890625]","82.08984375,45.087890625","中国,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市",中国,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市
wtqs,"[121.81640625, 30.322265625]","121.81640625,30.322265625","中国,[],[],[]",中国,[],[],[]
wwwt,"[121.81640625, 37.529296875]","121.81640625,37.529296875","中国,[],[],[]",中国,[],[],[]
wxmm,"[120.05859375, 41.748046875]","120.05859375,41.748046875","中国,内蒙古自治区,赤峰市,敖汉旗",中国,内蒙古自治区,赤峰市,敖汉旗
wkkx,"[107.75390625, 25.224609375]","107.75390625,25.224609375","中国,广西壮族自治区,河池市,南丹县",中国,广西壮族自治区,河池市,南丹县
wkge,"[106.34765625, 27.333984375]","106.34765625,27.333984375","中国,贵州省,毕节市,金沙县",中国,贵州省,毕节市,金沙县
wnw4,"[98.61328125, 37.001953125]","98.61328125,37.001953125","中国,青海省,海西蒙古族藏族自治州,乌兰县",中国,青海省,海西蒙古族藏族自治州,乌兰县
wmh8,"[107.75390625, 28.212890625]","107.75390625,28.212890625","中国,贵州省,遵义市,凤冈县",中国,贵州省,遵义市,凤冈县
wmbc,"[102.48046875, 32.607421875]","102.48046875,32.607421875","中国,四川省,阿坝藏族羌族自治州,红原县",中国,四川省,阿坝藏族羌族自治州,红原县
w7q7,"[110.21484375, 18.896484375]","110.21484375,18.896484375","中国,海南省,[],万宁市",中国,海南省,[],万宁市
wj6q,"[93.33984375, 30.673828125]","93.33984375,30.673828125","中国,西藏自治区,那曲市,嘉黎县",中国,西藏自治区,那曲市,嘉黎县
wxm8,"[120.41015625, 40.869140625]","120.41015625,40.869140625","中国,辽宁省,葫芦岛市,连山区",中国,辽宁省,葫芦岛市,连山区
wm9t,"[103.53515625, 31.904296875]","103.53515625,31.904296875","中国,四川省,阿坝藏族羌族自治州,茂县",中国,四川省,阿坝藏族羌族自治州,茂县
tvpm,"[89.12109375, 29.091796875]","89.12109375,29.091796875","中国,西藏自治区,日喀则市,白朗县",中国,西藏自治区,日喀则市,白朗县
wt94,"[114.08203125, 31.376953125]","114.08203125,31.376953125","中国,湖北省,孝感市,大悟县",中国,湖北省,孝感市,大悟县
wkcw,"[103.53515625, 27.861328125]","103.53515625,27.861328125","中国,云南省,昭通市,永善县",中国,云南省,昭通市,永善县
wknn,"[109.86328125, 23.642578125]","109.86328125,23.642578125","中国,广西壮族自治区,来宾市,武宣县",中国,广西壮族自治区,来宾市,武宣县
wzcz,"[126.38671875, 44.912109375]","126.38671875,44.912109375","中国,吉林省,长春市,榆树市",中国,吉林省,长春市,榆树市
wz3s,"[126.03515625, 41.572265625]","126.03515625,41.572265625","中国,吉林省,通化市,东昌区",中国,吉林省,通化市,东昌区
wt78,"[117.59765625, 29.619140625]","117.59765625,29.619140625","中国,安徽省,黄山市,祁门县",中国,安徽省,黄山市,祁门县
wtsf,"[119.35546875, 31.376953125]","119.35546875,31.376953125","中国,江苏省,常州市,溧阳市",中国,江苏省,常州市,溧阳市
whqv,"[99.66796875, 24.873046875]","99.66796875,24.873046875","中国,云南省,保山市,昌宁县",中国,云南省,保山市,昌宁县
wpn2,"[98.96484375, 39.462890625]","98.96484375,39.462890625","中国,甘肃省,酒泉市,肃州区",中国,甘肃省,酒泉市,肃州区
wmys,"[110.56640625, 33.134765625]","110.56640625,33.134765625","中国,湖北省,十堰市,郧西县",中国,湖北省,十堰市,郧西县
wqpq,"[111.62109375, 34.892578125]","111.62109375,34.892578125","中国,河南省,三门峡市,渑池县",中国,河南省,三门峡市,渑池县
wk0j,"[101.42578125, 23.466796875]","101.42578125,23.466796875","中国,云南省,普洱市,墨江哈尼族自治县",中国,云南省,普洱市,墨江哈尼族自治县
wm1e,"[103.53515625, 28.740234375]","103.53515625,28.740234375","中国,四川省,乐山市,马边彝族自治县",中国,四川省,乐山市,马边彝族自治县
wmk0,"[107.05078125, 29.619140625]","107.05078125,29.619140625","中国,重庆市,[],涪陵区",中国,重庆市,[],涪陵区
wxnv,"[122.16796875, 40.341796875]","122.16796875,40.341796875","中国,辽宁省,营口市,鲅鱼圈区",中国,辽宁省,营口市,鲅鱼圈区
wqr6,"[111.62109375, 35.595703125]","111.62109375,35.595703125","中国,山西省,运城市,绛县",中国,山西省,运城市,绛县
wwk1,"[118.30078125, 35.419921875]","118.30078125,35.419921875","中国,山东省,临沂市,沂南县",中国,山东省,临沂市,沂南县
wktu,"[109.51171875, 26.103515625]","109.51171875,26.103515625","中国,湖南省,怀化市,通道侗族自治县",中国,湖南省,怀化市,通道侗族自治县
wx6k,"[115.83984375, 41.572265625]","115.83984375,41.572265625","中国,河北省,张家口市,沽源县",中国,河北省,张家口市,沽源县
wkff,"[105.29296875, 27.158203125]","105.29296875,27.158203125","中国,贵州省,毕节市,七星关区",中国,贵州省,毕节市,七星关区
w649,"[104.94140625, 11.513671875]","104.94140625,11.513671875","[],[],[],[]",[],[],[],[]
wwg0,"[116.89453125, 38.056640625]","116.89453125,38.056640625","中国,河北省,沧州市,南皮县",中国,河北省,沧州市,南皮县
wkvv,"[109.51171875, 27.685546875]","109.51171875,27.685546875","中国,湖南省,怀化市,麻阳苗族自治县",中国,湖南省,怀化市,麻阳苗族自治县
tyuc,"[85.60546875, 38.232421875]","85.60546875,38.232421875","中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县",中国,新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县
wxmd,"[120.41015625, 41.220703125]","120.41015625,41.220703125","中国,辽宁省,朝阳市,朝阳县",中国,辽宁省,朝阳市,朝阳县
wwd2,"[115.83984375, 36.650390625]","115.83984375,36.650390625","中国,山东省,聊城市,东昌府区",中国,山东省,聊城市,东昌府区
wxr4,"[122.51953125, 41.220703125]","122.51953125,41.220703125","中国,辽宁省,鞍山市,台安县",中国,辽宁省,鞍山市,台安县
y8wt,"[121.81640625, 48.779296875]","121.81640625,48.779296875","中国,内蒙古自治区,呼伦贝尔市,牙克石市",中国,内蒙古自治区,呼伦贝尔市,牙克石市
wk07,"[101.77734375, 23.115234375]","101.77734375,23.115234375","中国,云南省,普洱市,墨江哈尼族自治县",中国,云南省,普洱市,墨江哈尼族自治县
wxtu,"[120.76171875, 42.978515625]","120.76171875,42.978515625","中国,内蒙古自治区,通辽市,奈曼旗",中国,内蒙古自治区,通辽市,奈曼旗
whq2,"[98.96484375, 23.994140625]","98.96484375,23.994140625","中国,云南省,临沧市,镇康县",中国,云南省,临沧市,镇康县
wxk0,"[118.30078125, 40.869140625]","118.30078125,40.869140625","中国,河北省,承德市,承德县",中国,河北省,承德市,承德县
w7b4,"[101.42578125, 21.533203125]","101.42578125,21.533203125","中国,云南省,西双版纳傣族自治州,勐腊县",中国,云南省,西双版纳傣族自治州,勐腊县
wkgj,"[105.64453125, 27.685546875]","105.64453125,27.685546875","中国,四川省,泸州市,叙永县",中国,四川省,泸州市,叙永县
wsdb,"[116.54296875, 25.400390625]","116.54296875,25.400390625","中国,福建省,龙岩市,上杭县",中国,福建省,龙岩市,上杭县
wzfe,"[127.44140625, 44.208984375]","127.44140625,44.208984375","中国,吉林省,吉林市,舒兰市",中国,吉林省,吉林市,舒兰市
wq7e,"[106.34765625, 35.771484375]","106.34765625,35.771484375","中国,宁夏回族自治区,固原市,彭阳县",中国,宁夏回族自治区,固原市,彭阳县
wnyv,"[99.66796875, 38.935546875]","99.66796875,38.935546875","中国,甘肃省,张掖市,肃南裕固族自治县",中国,甘肃省,张掖市,肃南裕固族自治县
wqp8,"[111.97265625, 33.837890625]","111.97265625,33.837890625","中国,河南省,洛阳市,栾川县",中国,河南省,洛阳市,栾川县
wrpn,"[111.26953125, 40.517578125]","111.26953125,40.517578125","中国,内蒙古自治区,呼和浩特市,托克托县",中国,内蒙古自治区,呼和浩特市,托克托县
wqwd,"[110.56640625, 37.001953125]","110.56640625,37.001953125","中国,山西省,吕梁市,石楼县",中国,山西省,吕梁市,石楼县
wkk8,"[107.75390625, 23.994140625]","107.75390625,23.994140625","中国,广西壮族自治区,河池市,大化瑶族自治县",中国,广西壮族自治区,河池市,大化瑶族自治县
wxmy,"[120.76171875, 41.923828125]","120.76171875,41.923828125","中国,辽宁省,朝阳市,北票市",中国,辽宁省,朝阳市,北票市
ws6k,"[115.83984375, 24.697265625]","115.83984375,24.697265625","中国,广东省,梅州市,平远县",中国,广东省,梅州市,平远县
wm9f,"[103.88671875, 31.376953125]","103.88671875,31.376953125","中国,四川省,成都市,彭州市",中国,四川省,成都市,彭州市
wz0n,"[123.92578125, 40.517578125]","123.92578125,40.517578125","中国,辽宁省,丹东市,凤城市",中国,辽宁省,丹东市,凤城市
ybhf,"[130.60546875, 45.439453125]","130.60546875,45.439453125","中国,黑龙江省,牡丹江市,林口县",中国,黑龙江省,牡丹江市,林口县
wmj4,"[108.45703125, 28.564453125]","108.45703125,28.564453125","中国,贵州省,铜仁市,沿河土家族自治县",中国,贵州省,铜仁市,沿河土家族自治县
whp8,"[100.72265625, 22.587890625]","100.72265625,22.587890625","中国,云南省,普洱市,思茅区",中国,云南省,普洱市,思茅区
wkyn,"[109.86328125, 27.861328125]","109.86328125,27.861328125","中国,湖南省,怀化市,麻阳苗族自治县",中国,湖南省,怀化市,麻阳苗族自治县
wqwz,"[110.91796875, 37.880859375]","110.91796875,37.880859375","中国,山西省,吕梁市,临县",中国,山西省,吕梁市,临县
wquy,"[108.10546875, 39.111328125]","108.10546875,39.111328125","中国,内蒙古自治区,鄂尔多斯市,鄂托克旗",中国,内蒙古自治区,鄂尔多斯市,鄂托克旗
wt4r,"[115.83984375, 29.443359375]","115.83984375,29.443359375","中国,江西省,九江市,柴桑区",中国,江西省,九江市,柴桑区
twyp,"[76.11328125, 39.287109375]","76.11328125,39.287109375","中国,新疆维吾尔自治区,喀什地区,疏勒县",中国,新疆维吾尔自治区,喀什地区,疏勒县
wser,"[117.24609375, 26.630859375]","117.24609375,26.630859375","中国,福建省,三明市,将乐县",中国,福建省,三明市,将乐县
wqc0,"[102.83203125, 38.056640625]","102.83203125,38.056640625","中国,甘肃省,武威市,凉州区",中国,甘肃省,武威市,凉州区
wmm9,"[109.16015625, 29.794921875]","109.16015625,29.794921875","中国,湖北省,恩施土家族苗族自治州,咸丰县",中国,湖北省,恩施土家族苗族自治州,咸丰县
wk87,"[101.77734375, 25.927734375]","101.77734375,25.927734375","中国,云南省,楚雄彝族自治州,元谋县",中国,云南省,楚雄彝族自治州,元谋县
wst0,"[119.70703125, 25.400390625]","119.70703125,25.400390625","中国,[],[],[]",中国,[],[],[]
wmmj,"[108.45703125, 30.498046875]","108.45703125,30.498046875","中国,重庆市,[],万州区",中国,重庆市,[],万州区
wjp6,"[100.37109375, 28.564453125]","100.37109375,28.564453125","中国,四川省,甘孜藏族自治州,稻城县",中国,四川省,甘孜藏族自治州,稻城县
ww9e,"[114.78515625, 37.177734375]","114.78515625,37.177734375","中国,河北省,邢台市,任县",中国,河北省,邢台市,任县
wqrr,"[111.62109375, 36.474609375]","111.62109375,36.474609375","中国,山西省,临汾市,汾西县",中国,山西省,临汾市,汾西县
wx4z,"[116.54296875, 40.693359375]","116.54296875,40.693359375","中国,北京市,[],怀柔区",中国,北京市,[],怀柔区
wkw5,"[109.86328125, 25.927734375]","109.86328125,25.927734375","中国,广西壮族自治区,桂林市,龙胜各族自治县",中国,广西壮族自治区,桂林市,龙胜各族自治县
wm92,"[103.18359375, 31.025390625]","103.18359375,31.025390625","中国,四川省,阿坝藏族羌族自治州,汶川县",中国,四川省,阿坝藏族羌族自治州,汶川县
wzfs,"[127.44140625, 44.384765625]","127.44140625,44.384765625","中国,吉林省,吉林市,舒兰市",中国,吉林省,吉林市,舒兰市
ybc4,"[125.33203125, 49.658203125]","125.33203125,49.658203125","中国,黑龙江省,黑河市,嫩江县",中国,黑龙江省,黑河市,嫩江县
wxpg,"[123.57421875, 39.990234375]","123.57421875,39.990234375","中国,辽宁省,丹东市,东港市",中国,辽宁省,丹东市,东港市
wzb2,"[124.27734375, 43.681640625]","124.27734375,43.681640625","中国,吉林省,四平市,梨树县",中国,吉林省,四平市,梨树县
wsfb,"[116.54296875, 26.806640625]","116.54296875,26.806640625","中国,江西省,抚州市,广昌县",中国,江西省,抚州市,广昌县
w4pp,"[100.01953125, 12.568359375]","100.01953125,12.568359375","[],[],[],[]",[],[],[],[]
